QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1	Fold
MonitoringTutorialDataset_1892	True	0	0.99752	0.00248	3.0
MonitoringTutorialDataset_0417	True	0	0.53612	0.46388	3.0
MonitoringTutorialDataset_2546	True	1	0.01248	0.98752	3.0
MonitoringTutorialDataset_3373	True	1	0.00084	0.99916	3.0
MonitoringTutorialDataset_1066	False	1	6e-05	0.99994	3.0
MonitoringTutorialDataset_1191	False	0	0.98297	0.01703	3.0
MonitoringTutorialDataset_3905	True	1	0.00853	0.99147	3.0
MonitoringTutorialDataset_2738	True	0	0.68282	0.31718	3.0
MonitoringTutorialDataset_2737	True	1	3e-05	0.99997	3.0
MonitoringTutorialDataset_1687	False	0	0.92618	0.07382	3.0
MonitoringTutorialDataset_0851	True	1	0.0018	0.9982	3.0
MonitoringTutorialDataset_2839	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_1781	True	0	0.69183	0.30817	3.0
MonitoringTutorialDataset_1635	False	1	3e-05	0.99997	3.0
MonitoringTutorialDataset_2479	True	1	0.00446	0.99554	3.0
MonitoringTutorialDataset_2265	True	0	0.83844	0.16156	3.0
MonitoringTutorialDataset_0957	False	0	0.99198	0.00802	3.0
MonitoringTutorialDataset_3864	False	0	0.99183	0.00817	3.0
MonitoringTutorialDataset_3343	False	0	0.9993	0.0007	3.0
MonitoringTutorialDataset_0633	True	1	0.00033	0.99967	3.0
MonitoringTutorialDataset_3506	True	1	0.00469	0.99531	3.0
MonitoringTutorialDataset_3584	False	0	0.99909	0.00091	3.0
MonitoringTutorialDataset_3709	False	1	0.11348	0.88652	3.0
MonitoringTutorialDataset_2870	True	1	7e-05	0.99993	3.0
MonitoringTutorialDataset_0046	False	0	0.99639	0.00361	3.0
MonitoringTutorialDataset_3421	False	1	0.33069	0.66931	3.0
MonitoringTutorialDataset_3051	True	1	7e-05	0.99993	3.0
MonitoringTutorialDataset_3124	False	0	0.99272	0.00728	3.0
MonitoringTutorialDataset_2311	False	1	0.00898	0.99102	3.0
MonitoringTutorialDataset_3413	False	0	0.99005	0.00995	3.0
MonitoringTutorialDataset_2617	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_1148	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_1166	True	1	0.00025	0.99975	3.0
MonitoringTutorialDataset_2518	False	0	0.99531	0.00469	3.0
MonitoringTutorialDataset_0399	True	1	0.0037	0.9963	3.0
MonitoringTutorialDataset_1890	True	1	0.03924	0.96076	3.0
MonitoringTutorialDataset_1705	False	1	0.01549	0.98451	3.0
MonitoringTutorialDataset_3110	True	1	0.00029	0.99971	3.0
MonitoringTutorialDataset_3247	True	1	0.00088	0.99912	3.0
MonitoringTutorialDataset_3175	False	0	0.86506	0.13494	3.0
MonitoringTutorialDataset_1758	True	1	5e-05	0.99995	3.0
MonitoringTutorialDataset_0127	True	1	0.00129	0.99871	3.0
MonitoringTutorialDataset_4046	True	1	0.00714	0.99286	3.0
MonitoringTutorialDataset_1139	True	1	0.02406	0.97594	3.0
MonitoringTutorialDataset_0180	False	0	0.99876	0.00124	3.0
MonitoringTutorialDataset_1060	True	1	0.03238	0.96762	3.0
MonitoringTutorialDataset_0658	True	1	1e-05	0.99999	3.0
MonitoringTutorialDataset_3067	False	0	0.94645	0.05355	3.0
MonitoringTutorialDataset_3348	True	0	0.99598	0.00402	3.0
MonitoringTutorialDataset_2074	True	0	0.98012	0.01988	3.0
MonitoringTutorialDataset_1799	True	1	0.19583	0.80417	3.0
MonitoringTutorialDataset_2485	True	1	0.00036	0.99964	3.0
MonitoringTutorialDataset_2797	True	1	3e-05	0.99997	3.0
MonitoringTutorialDataset_4049	True	1	0.00029	0.99971	3.0
MonitoringTutorialDataset_0639	True	1	0.02129	0.97871	3.0
MonitoringTutorialDataset_3776	True	1	1e-05	0.99999	3.0
MonitoringTutorialDataset_1218	False	0	0.98435	0.01565	3.0
MonitoringTutorialDataset_1527	False	0	0.99921	0.00079	3.0
MonitoringTutorialDataset_3896	False	0	0.997	0.003	3.0
MonitoringTutorialDataset_1704	True	1	2e-05	0.99998	3.0
MonitoringTutorialDataset_2869	False	0	0.99998	2e-05	3.0
MonitoringTutorialDataset_0098	True	1	0.01967	0.98033	3.0
MonitoringTutorialDataset_0253	True	0	0.99891	0.00109	3.0
MonitoringTutorialDataset_1648	True	1	0.00096	0.99904	3.0
MonitoringTutorialDataset_1696	True	1	4e-05	0.99996	3.0
MonitoringTutorialDataset_3191	True	1	0.00926	0.99074	3.0
MonitoringTutorialDataset_2101	False	0	0.99382	0.00618	3.0
MonitoringTutorialDataset_2199	True	1	0.00013	0.99987	3.0
MonitoringTutorialDataset_1682	False	1	0.15599	0.84401	3.0
MonitoringTutorialDataset_1327	True	1	0.02077	0.97923	3.0
MonitoringTutorialDataset_2393	False	1	0.00283	0.99717	3.0
MonitoringTutorialDataset_1969	True	1	0.00026	0.99974	3.0
MonitoringTutorialDataset_1734	False	0	0.99156	0.00844	3.0
MonitoringTutorialDataset_3219	False	0	0.94549	0.05451	3.0
MonitoringTutorialDataset_2450	False	0	0.99881	0.00119	3.0
MonitoringTutorialDataset_2511	True	1	0.14547	0.85453	3.0
MonitoringTutorialDataset_3272	False	1	0.00517	0.99483	3.0
MonitoringTutorialDataset_1589	False	0	0.99992	8e-05	3.0
MonitoringTutorialDataset_2267	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_3696	False	0	0.98465	0.01535	3.0
MonitoringTutorialDataset_1636	False	1	0.21253	0.78747	3.0
MonitoringTutorialDataset_3184	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_3457	False	0	0.98815	0.01185	3.0
MonitoringTutorialDataset_1853	True	1	0.00136	0.99864	3.0
MonitoringTutorialDataset_3939	False	0	0.95306	0.04694	3.0
MonitoringTutorialDataset_0663	True	1	0.02366	0.97634	3.0
MonitoringTutorialDataset_1257	False	1	0.10288	0.89712	3.0
MonitoringTutorialDataset_0648	True	1	0.01033	0.98967	3.0
MonitoringTutorialDataset_1768	True	1	0.00362	0.99638	3.0
MonitoringTutorialDataset_3296	True	0	0.85659	0.14341	3.0
MonitoringTutorialDataset_3419	False	1	0.29793	0.70207	3.0
MonitoringTutorialDataset_1529	False	0	0.9925	0.0075	3.0
MonitoringTutorialDataset_1354	True	1	3e-05	0.99997	3.0
MonitoringTutorialDataset_1643	True	0	0.66951	0.33049	3.0
MonitoringTutorialDataset_1183	True	1	0.00936	0.99064	3.0
MonitoringTutorialDataset_1059	True	1	1e-05	0.99999	3.0
MonitoringTutorialDataset_2796	True	1	5e-05	0.99995	3.0
MonitoringTutorialDataset_1020	True	1	0.00091	0.9991	3.0
MonitoringTutorialDataset_0863	False	0	0.9999	1e-04	3.0
MonitoringTutorialDataset_3646	False	1	0.02893	0.97107	3.0
MonitoringTutorialDataset_1038	False	1	0.22373	0.77627	3.0
MonitoringTutorialDataset_0804	False	1	0.21138	0.78862	3.0
MonitoringTutorialDataset_2182	True	1	0.00936	0.99064	3.0
MonitoringTutorialDataset_0418	True	1	2e-05	0.99998	3.0
MonitoringTutorialDataset_1698	False	0	0.99988	0.00012	3.0
MonitoringTutorialDataset_0391	True	1	0.00678	0.99322	3.0
MonitoringTutorialDataset_1495	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_2568	False	0	0.88455	0.11545	3.0
MonitoringTutorialDataset_3928	True	1	0.00023	0.99977	3.0
MonitoringTutorialDataset_1180	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_0492	False	0	0.99907	0.00093	3.0
MonitoringTutorialDataset_0379	True	1	0.01597	0.98403	3.0
MonitoringTutorialDataset_3773	False	1	0.00087	0.99913	3.0
MonitoringTutorialDataset_1981	False	0	0.98759	0.01241	3.0
MonitoringTutorialDataset_0161	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_0702	False	1	0.46073	0.53927	3.0
MonitoringTutorialDataset_0034	False	0	0.99713	0.00287	3.0
MonitoringTutorialDataset_3890	False	0	0.55397	0.44603	3.0
MonitoringTutorialDataset_3638	True	1	0.00102	0.99898	3.0
MonitoringTutorialDataset_1899	False	0	0.77419	0.22581	3.0
MonitoringTutorialDataset_3547	True	1	0.02241	0.97759	3.0
MonitoringTutorialDataset_1082	False	1	4e-05	0.99996	3.0
MonitoringTutorialDataset_0747	True	1	0.00669	0.99331	3.0
MonitoringTutorialDataset_2300	True	1	0.00037	0.99963	3.0
MonitoringTutorialDataset_3385	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_1184	True	1	0.00292	0.99708	3.0
MonitoringTutorialDataset_1515	True	1	9e-05	0.99991	3.0
MonitoringTutorialDataset_3444	True	0	0.65204	0.34796	3.0
MonitoringTutorialDataset_1482	True	1	4e-05	0.99996	3.0
MonitoringTutorialDataset_3644	True	1	6e-05	0.99994	4.0
MonitoringTutorialDataset_1017	False	0	0.95097	0.04903	4.0
MonitoringTutorialDataset_2453	False	0	0.99895	0.00105	4.0
MonitoringTutorialDataset_3509	True	1	0.024	0.976	4.0
MonitoringTutorialDataset_1044	False	0	0.9834	0.0166	4.0
MonitoringTutorialDataset_1988	True	1	4e-05	0.99996	4.0
MonitoringTutorialDataset_1511	True	1	0.00056	0.99944	4.0
MonitoringTutorialDataset_0976	False	0	0.99992	8e-05	4.0
MonitoringTutorialDataset_1672	False	1	0.25001	0.74999	4.0
MonitoringTutorialDataset_2534	True	1	0.01307	0.98693	4.0
MonitoringTutorialDataset_2583	True	1	0.43226	0.56774	4.0
MonitoringTutorialDataset_0839	True	1	0.09918	0.90082	4.0
MonitoringTutorialDataset_3604	True	1	2e-05	0.99998	4.0
MonitoringTutorialDataset_3967	False	1	0.00075	0.99925	4.0
MonitoringTutorialDataset_3795	True	1	0.0	1.0	4.0
MonitoringTutorialDataset_1421	True	1	1e-05	0.99999	4.0
MonitoringTutorialDataset_1877	False	0	0.87014	0.12986	4.0
MonitoringTutorialDataset_0247	True	1	0.02113	0.97887	4.0
MonitoringTutorialDataset_2897	True	1	0.00027	0.99973	4.0
MonitoringTutorialDataset_0175	True	0	0.99228	0.00772	4.0
MonitoringTutorialDataset_3745	True	1	0.09809	0.90191	4.0
MonitoringTutorialDataset_3622	False	0	0.99432	0.00568	4.0
MonitoringTutorialDataset_0691	True	1	2e-05	0.99998	4.0
MonitoringTutorialDataset_0759	True	1	0.00014	0.99986	4.0
MonitoringTutorialDataset_3177	False	0	0.99572	0.00428	4.0
MonitoringTutorialDataset_0376	False	0	0.94584	0.05416	4.0
MonitoringTutorialDataset_3505	True	1	0.46035	0.53966	4.0
MonitoringTutorialDataset_1235	False	0	0.99916	0.00084	4.0
MonitoringTutorialDataset_0700	False	0	0.9995	0.0005	4.0
MonitoringTutorialDataset_0915	True	1	0.00026	0.99974	4.0
MonitoringTutorialDataset_1642	True	1	0.00108	0.99892	4.0
MonitoringTutorialDataset_0505	False	0	0.99988	0.00012	4.0
MonitoringTutorialDataset_2702	True	1	0.00024	0.99976	4.0
MonitoringTutorialDataset_1957	True	0	0.92911	0.07089	4.0
MonitoringTutorialDataset_3829	False	1	0.21194	0.78806	4.0
MonitoringTutorialDataset_0543	False	0	0.99942	0.00058	4.0
MonitoringTutorialDataset_2330	False	0	0.56145	0.43855	4.0
MonitoringTutorialDataset_1861	True	1	0.00274	0.99726	4.0
MonitoringTutorialDataset_0927	True	1	0.00674	0.99326	4.0
MonitoringTutorialDataset_0612	True	1	0.33648	0.66352	4.0
MonitoringTutorialDataset_0219	True	1	0.00437	0.99563	4.0
MonitoringTutorialDataset_1476	False	1	0.00146	0.99854	4.0
MonitoringTutorialDataset_1553	False	0	0.99637	0.00363	4.0
MonitoringTutorialDataset_3930	True	1	4e-05	0.99996	4.0
MonitoringTutorialDataset_1533	False	0	0.97772	0.02228	4.0
MonitoringTutorialDataset_0679	True	1	0.06145	0.93855	4.0
MonitoringTutorialDataset_3792	False	0	0.99756	0.00244	4.0
MonitoringTutorialDataset_3963	True	1	2e-05	0.99998	4.0
MonitoringTutorialDataset_0610	True	1	0.19546	0.80454	4.0
MonitoringTutorialDataset_1717	True	1	0.00499	0.99501	4.0
MonitoringTutorialDataset_3309	True	1	0.00073	0.99927	4.0
MonitoringTutorialDataset_1592	True	0	0.94583	0.05417	4.0
MonitoringTutorialDataset_0370	True	1	8e-05	0.99992	4.0
MonitoringTutorialDataset_0195	True	1	4e-05	0.99996	4.0
MonitoringTutorialDataset_1653	True	1	0.00362	0.99638	4.0
MonitoringTutorialDataset_1338	True	1	1e-05	0.99999	4.0
MonitoringTutorialDataset_2189	True	1	0.00044	0.99956	4.0
MonitoringTutorialDataset_3422	True	0	0.60128	0.39872	4.0
MonitoringTutorialDataset_1391	False	0	0.99203	0.00797	4.0
MonitoringTutorialDataset_4048	True	1	0.00176	0.99824	4.0
MonitoringTutorialDataset_3151	False	0	0.95875	0.04125	4.0
MonitoringTutorialDataset_0926	False	0	0.9874	0.0126	4.0
MonitoringTutorialDataset_2312	False	1	0.0802	0.9198	4.0
MonitoringTutorialDataset_2420	True	0	0.59466	0.40534	4.0
MonitoringTutorialDataset_1132	False	0	0.998	0.002	4.0
MonitoringTutorialDataset_1791	True	1	0.00839	0.99161	4.0
MonitoringTutorialDataset_0210	True	1	0.01521	0.98479	4.0
MonitoringTutorialDataset_2921	True	1	0.06551	0.93449	4.0
MonitoringTutorialDataset_3573	False	0	0.99825	0.00175	4.0
MonitoringTutorialDataset_1557	False	0	0.99978	0.00022	4.0
MonitoringTutorialDataset_1344	True	1	0.01038	0.98962	4.0
MonitoringTutorialDataset_3435	False	1	0.00393	0.99607	4.0
MonitoringTutorialDataset_1467	True	1	0.00122	0.99878	4.0
MonitoringTutorialDataset_1089	False	0	0.99532	0.00468	4.0
MonitoringTutorialDataset_1427	True	1	0.00957	0.99043	4.0
MonitoringTutorialDataset_1432	True	1	1e-05	0.99999	4.0
MonitoringTutorialDataset_0135	False	0	0.9976	0.0024	4.0
MonitoringTutorialDataset_1053	True	1	0.03219	0.96781	4.0
MonitoringTutorialDataset_1392	False	1	0.29752	0.70248	4.0
MonitoringTutorialDataset_3504	True	1	0.35634	0.64366	4.0
MonitoringTutorialDataset_0859	False	0	0.99929	0.00071	4.0
MonitoringTutorialDataset_3831	True	1	0.00026	0.99974	4.0
MonitoringTutorialDataset_2858	False	0	0.99123	0.00877	4.0
MonitoringTutorialDataset_2611	True	1	1e-05	0.99999	4.0
MonitoringTutorialDataset_2069	False	0	0.93469	0.06531	4.0
MonitoringTutorialDataset_1456	True	1	0.00251	0.99749	4.0
MonitoringTutorialDataset_2295	False	1	0.04026	0.95974	4.0
MonitoringTutorialDataset_2894	False	0	0.98367	0.01633	4.0
MonitoringTutorialDataset_3129	False	0	0.99868	0.00132	4.0
MonitoringTutorialDataset_1937	True	0	0.85997	0.14003	4.0
MonitoringTutorialDataset_0651	True	1	7e-05	0.99993	4.0
MonitoringTutorialDataset_2390	True	1	0.00058	0.99942	4.0
MonitoringTutorialDataset_0962	True	1	0.00022	0.99978	4.0
MonitoringTutorialDataset_2591	True	1	0.00066	0.99934	4.0
MonitoringTutorialDataset_3077	True	1	0.00053	0.99947	4.0
MonitoringTutorialDataset_1723	True	1	0.007	0.993	4.0
MonitoringTutorialDataset_2587	True	1	0.41623	0.58377	4.0
MonitoringTutorialDataset_1575	False	1	0.00037	0.99963	4.0
MonitoringTutorialDataset_2694	False	1	0.00139	0.99861	4.0
MonitoringTutorialDataset_2501	True	1	0.00096	0.99904	4.0
MonitoringTutorialDataset_3569	True	1	0.0	1.0	4.0
MonitoringTutorialDataset_0199	True	1	0.04767	0.95233	4.0
MonitoringTutorialDataset_2815	True	1	0.08425	0.91575	4.0
MonitoringTutorialDataset_0231	True	1	0.02568	0.97432	4.0
MonitoringTutorialDataset_1694	True	0	0.99047	0.00953	4.0
MonitoringTutorialDataset_3671	False	0	0.99985	0.00015	4.0
MonitoringTutorialDataset_2952	False	0	0.55802	0.44198	4.0
MonitoringTutorialDataset_2274	False	0	0.88777	0.11223	4.0
MonitoringTutorialDataset_1876	True	1	0.02752	0.97248	4.0
MonitoringTutorialDataset_2063	False	0	0.99968	0.00032	4.0
MonitoringTutorialDataset_3428	True	0	0.84378	0.15622	4.0
MonitoringTutorialDataset_0994	False	1	0.44438	0.55562	4.0
MonitoringTutorialDataset_0464	True	1	0.0	1.0	4.0
MonitoringTutorialDataset_1236	True	1	8e-05	0.99992	4.0
MonitoringTutorialDataset_3913	True	1	0.00227	0.99773	4.0
MonitoringTutorialDataset_0900	False	0	0.99996	4e-05	4.0
MonitoringTutorialDataset_0741	True	1	0.01249	0.98751	4.0
MonitoringTutorialDataset_3154	False	0	0.85587	0.14413	4.0
MonitoringTutorialDataset_3207	True	1	0.00025	0.99975	4.0
MonitoringTutorialDataset_1910	True	1	0.03822	0.96178	4.0
MonitoringTutorialDataset_1666	True	0	0.99952	0.00048	4.0
MonitoringTutorialDataset_3586	True	1	0.00231	0.99769	4.0
MonitoringTutorialDataset_3764	False	0	0.99929	0.00071	4.0
MonitoringTutorialDataset_3100	True	1	0.00064	0.99936	4.0
MonitoringTutorialDataset_3023	True	1	5e-05	0.99995	4.0
MonitoringTutorialDataset_3011	False	1	0.37995	0.62005	4.0
MonitoringTutorialDataset_3968	True	1	0.0	1.0	4.0
MonitoringTutorialDataset_3257	False	1	0.00556	0.99444	4.0
MonitoringTutorialDataset_0662	False	0	0.9822	0.0178	4.0
MonitoringTutorialDataset_1864	False	0	0.96852	0.03148	4.0
MonitoringTutorialDataset_2254	True	1	0.00199	0.99801	4.0
MonitoringTutorialDataset_1902	False	0	0.99696	0.00304	4.0
MonitoringTutorialDataset_1048	False	0	0.99556	0.00444	4.0
MonitoringTutorialDataset_1850	True	0	0.72065	0.27935	4.0
MonitoringTutorialDataset_0252	True	0	0.99715	0.00285	4.0
MonitoringTutorialDataset_2810	True	1	1e-05	0.99999	4.0
MonitoringTutorialDataset_0930	False	1	0.00196	0.99804	4.0
MonitoringTutorialDataset_1090	True	0	0.55692	0.44308	4.0
MonitoringTutorialDataset_2015	False	0	0.90545	0.09455	4.0
MonitoringTutorialDataset_0593	False	0	0.99999	1e-05	4.0
MonitoringTutorialDataset_2440	False	1	0.00104	0.99896	4.0
MonitoringTutorialDataset_2019	True	1	0.00061	0.99939	4.0
MonitoringTutorialDataset_1674	True	1	0.00023	0.99977	4.0
MonitoringTutorialDataset_2588	False	1	0.00599	0.99401	4.0
MonitoringTutorialDataset_1731	True	1	0.00072	0.99928	4.0
MonitoringTutorialDataset_1948	False	0	0.97995	0.02005	4.0
MonitoringTutorialDataset_0748	False	0	0.99285	0.00715	4.0
MonitoringTutorialDataset_2067	True	1	5e-05	0.99995	4.0
MonitoringTutorialDataset_3235	True	1	0.03003	0.96997	4.0
MonitoringTutorialDataset_3039	True	1	0.0	1.0	4.0
MonitoringTutorialDataset_1565	False	1	0.03021	0.96979	4.0
MonitoringTutorialDataset_1423	True	1	0.00039	0.99961	4.0
MonitoringTutorialDataset_2840	False	1	0.02264	0.97736	4.0
MonitoringTutorialDataset_0632	False	0	0.9991	0.0009	4.0
MonitoringTutorialDataset_0445	True	1	0.00017	0.99983	4.0
MonitoringTutorialDataset_2148	True	1	0.0	1.0	4.0
MonitoringTutorialDataset_0353	True	1	0.05359	0.94641	4.0
MonitoringTutorialDataset_1232	True	1	0.0	1.0	4.0
MonitoringTutorialDataset_3902	True	1	9e-05	0.99991	4.0
MonitoringTutorialDataset_2686	True	1	2e-05	0.99998	4.0
MonitoringTutorialDataset_2579	False	0	0.84739	0.15261	4.0
MonitoringTutorialDataset_3993	False	1	0.0467	0.9533	4.0
MonitoringTutorialDataset_1979	True	1	0.12998	0.87002	4.0
MonitoringTutorialDataset_4025	True	1	0.0262	0.9738	4.0
MonitoringTutorialDataset_1714	True	0	0.97611	0.02389	4.0
MonitoringTutorialDataset_0424	True	1	1e-05	0.99999	4.0
MonitoringTutorialDataset_1093	False	0	0.99575	0.00425	4.0
MonitoringTutorialDataset_0647	True	1	1e-05	1.0	4.0
MonitoringTutorialDataset_2396	False	0	0.99887	0.00113	4.0
MonitoringTutorialDataset_3618	True	1	0.00297	0.99703	4.0
MonitoringTutorialDataset_2398	True	1	0.00781	0.99219	4.0
MonitoringTutorialDataset_2600	True	1	0.00033	0.99967	4.0
MonitoringTutorialDataset_3932	True	1	0.00033	0.99967	4.0
MonitoringTutorialDataset_1249	True	1	0.00096	0.99904	4.0
MonitoringTutorialDataset_3480	True	1	0.00206	0.99794	4.0
MonitoringTutorialDataset_0719	True	1	0.03505	0.96495	4.0
MonitoringTutorialDataset_0151	False	0	0.99288	0.00712	4.0
MonitoringTutorialDataset_2213	True	1	0.00344	0.99656	4.0
MonitoringTutorialDataset_3042	True	0	0.71035	0.28965	4.0
MonitoringTutorialDataset_1660	True	1	0.00092	0.99908	4.0
MonitoringTutorialDataset_3865	False	0	0.93481	0.06519	4.0
MonitoringTutorialDataset_3545	True	1	0.0526	0.9474	4.0
MonitoringTutorialDataset_2892	False	1	0.14465	0.85535	4.0
MonitoringTutorialDataset_1385	True	1	3e-05	0.99997	4.0
MonitoringTutorialDataset_1195	False	0	0.99999	1e-05	4.0
MonitoringTutorialDataset_1475	False	0	0.99964	0.00036	4.0
MonitoringTutorialDataset_2902	True	1	5e-05	0.99995	4.0
MonitoringTutorialDataset_2461	False	0	0.94416	0.05584	4.0
MonitoringTutorialDataset_1374	True	1	0.00447	0.99553	4.0
MonitoringTutorialDataset_0349	False	1	0.34198	0.65802	4.0
MonitoringTutorialDataset_1368	False	0	0.99983	0.00017	4.0
MonitoringTutorialDataset_1179	True	1	0.1456	0.8544	4.0
MonitoringTutorialDataset_1926	True	1	0.00066	0.99934	4.0
MonitoringTutorialDataset_2303	False	0	0.99562	0.00438	4.0
MonitoringTutorialDataset_2422	True	1	0.00044	0.99956	4.0
MonitoringTutorialDataset_3661	True	1	0.1418	0.8582	4.0
MonitoringTutorialDataset_0140	True	1	0.05887	0.94113	4.0
MonitoringTutorialDataset_2242	False	0	0.99396	0.00604	4.0
MonitoringTutorialDataset_1004	False	0	0.99982	0.00018	4.0
MonitoringTutorialDataset_0342	True	1	1e-05	0.99999	4.0
MonitoringTutorialDataset_3945	True	1	0.02176	0.97824	4.0
MonitoringTutorialDataset_2487	True	1	0.45985	0.54015	4.0
MonitoringTutorialDataset_2354	True	1	3e-05	0.99997	4.0
MonitoringTutorialDataset_3639	False	0	0.99967	0.00033	4.0
MonitoringTutorialDataset_0084	True	1	0.02765	0.97235	4.0
MonitoringTutorialDataset_3299	True	0	0.57174	0.42826	4.0
MonitoringTutorialDataset_0961	False	0	0.99939	0.00061	4.0
MonitoringTutorialDataset_3546	True	1	0.0	1.0	4.0
MonitoringTutorialDataset_0290	True	1	0.00011	0.99989	4.0
MonitoringTutorialDataset_3415	True	1	0.0044	0.9956	4.0
MonitoringTutorialDataset_3690	True	1	0.05237	0.94763	4.0
MonitoringTutorialDataset_1624	True	1	0.14979	0.85021	4.0
MonitoringTutorialDataset_3274	True	1	0.00047	0.99953	4.0
MonitoringTutorialDataset_2498	False	1	0.01213	0.98787	4.0
MonitoringTutorialDataset_0584	False	1	0.02227	0.97773	4.0
MonitoringTutorialDataset_2500	True	1	2e-05	0.99998	4.0
MonitoringTutorialDataset_2728	False	0	0.9844	0.0156	4.0
MonitoringTutorialDataset_3265	True	1	0.14099	0.85901	4.0
MonitoringTutorialDataset_2356	True	0	0.9948	0.0052	4.0
MonitoringTutorialDataset_1310	True	1	0.03894	0.96106	4.0
MonitoringTutorialDataset_0800	True	1	0.00046	0.99954	4.0
MonitoringTutorialDataset_0344	False	1	0.04533	0.95467	4.0
MonitoringTutorialDataset_3008	False	1	0.29184	0.70816	4.0
MonitoringTutorialDataset_1671	True	1	0.0	1.0	4.0
MonitoringTutorialDataset_3139	True	1	0.00035	0.99965	4.0
MonitoringTutorialDataset_1437	True	1	5e-05	0.99995	4.0
MonitoringTutorialDataset_3014	True	1	1e-05	0.99999	4.0
MonitoringTutorialDataset_1241	True	1	0.00066	0.99934	4.0
MonitoringTutorialDataset_1142	True	1	0.41894	0.58106	4.0
MonitoringTutorialDataset_2460	True	1	0.0	1.0	4.0
MonitoringTutorialDataset_1825	False	0	0.99884	0.00116	4.0
MonitoringTutorialDataset_2789	True	1	2e-05	0.99998	4.0
MonitoringTutorialDataset_3532	False	0	0.98528	0.01472	4.0
MonitoringTutorialDataset_1014	True	1	0.00454	0.99546	4.0
MonitoringTutorialDataset_0150	False	1	0.35483	0.64517	4.0
MonitoringTutorialDataset_1451	False	1	0.15291	0.84709	4.0
MonitoringTutorialDataset_2991	True	1	0.01065	0.98935	4.0
MonitoringTutorialDataset_1208	False	0	0.99337	0.00663	4.0
MonitoringTutorialDataset_2044	False	0	0.99855	0.00145	4.0
MonitoringTutorialDataset_0690	True	1	0.00332	0.99668	4.0
MonitoringTutorialDataset_3001	True	1	0.00031	0.99969	4.0
MonitoringTutorialDataset_2813	True	1	0.00059	0.99941	4.0
MonitoringTutorialDataset_0118	False	0	0.99308	0.00692	4.0
MonitoringTutorialDataset_1024	False	0	0.98148	0.01852	4.0
MonitoringTutorialDataset_0281	False	0	0.99973	0.00027	4.0
MonitoringTutorialDataset_2392	False	0	0.99969	0.00031	4.0
MonitoringTutorialDataset_1316	False	0	0.98726	0.01274	4.0
MonitoringTutorialDataset_2358	False	1	0.00026	0.99974	4.0
MonitoringTutorialDataset_2003	False	0	0.9996	0.0004	4.0
MonitoringTutorialDataset_0861	False	1	0.01281	0.98719	4.0
MonitoringTutorialDataset_2566	True	1	0.00134	0.99866	4.0
MonitoringTutorialDataset_3800	True	1	0.0	1.0	4.0
MonitoringTutorialDataset_4019	True	1	2e-05	0.99998	4.0
MonitoringTutorialDataset_2123	False	0	0.99133	0.00867	4.0
MonitoringTutorialDataset_3383	False	1	0.00023	0.99977	4.0
MonitoringTutorialDataset_2071	False	0	0.99837	0.00163	4.0
MonitoringTutorialDataset_1977	True	1	0.00079	0.99921	4.0
MonitoringTutorialDataset_0158	True	1	0.0	1.0	4.0
MonitoringTutorialDataset_0902	False	1	0.16885	0.83115	4.0
MonitoringTutorialDataset_0754	False	0	0.99828	0.00172	4.0
MonitoringTutorialDataset_2946	False	1	0.00089	0.99911	4.0
MonitoringTutorialDataset_0873	True	1	0.3805	0.6195	4.0
MonitoringTutorialDataset_3259	True	1	0.0	1.0	4.0
MonitoringTutorialDataset_1925	True	0	0.99969	0.00031	4.0
MonitoringTutorialDataset_3750	True	1	0.01984	0.98016	4.0
MonitoringTutorialDataset_3025	False	0	0.99358	0.00642	4.0
MonitoringTutorialDataset_3623	False	0	0.76531	0.23469	4.0
MonitoringTutorialDataset_3862	True	1	0.01325	0.98675	4.0
MonitoringTutorialDataset_1951	True	0	0.89814	0.10186	4.0
MonitoringTutorialDataset_2979	False	1	1e-04	0.9999	4.0
MonitoringTutorialDataset_2552	True	1	1e-05	0.99999	4.0
MonitoringTutorialDataset_2403	True	1	0.47268	0.52732	4.0
MonitoringTutorialDataset_1343	True	1	0.00082	0.99918	4.0
MonitoringTutorialDataset_3723	True	1	0.39309	0.60691	4.0
MonitoringTutorialDataset_1559	False	1	0.20515	0.79485	4.0
MonitoringTutorialDataset_4040	False	0	0.99987	0.00013	4.0
MonitoringTutorialDataset_1050	True	1	0.00071	0.99929	4.0
MonitoringTutorialDataset_0590	True	1	1e-04	0.9999	4.0
MonitoringTutorialDataset_0083	True	1	0.10848	0.89152	4.0
MonitoringTutorialDataset_1562	False	1	0.02364	0.97636	4.0
MonitoringTutorialDataset_0973	True	1	0.05133	0.94867	4.0
