QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1	Fold
MonitoringTutorialDataset_3147	True	1	0.00153	0.99847	0.0
MonitoringTutorialDataset_2908	True	0	0.92034	0.07966	0.0
MonitoringTutorialDataset_0580	False	1	0.05767	0.94233	0.0
MonitoringTutorialDataset_1470	True	1	0.03936	0.96064	0.0
MonitoringTutorialDataset_3343	False	0	0.64843	0.35157	0.0
MonitoringTutorialDataset_0896	True	1	0.02298	0.97702	0.0
MonitoringTutorialDataset_1141	True	1	0.01506	0.98494	0.0
MonitoringTutorialDataset_1119	True	1	7e-05	0.99993	0.0
MonitoringTutorialDataset_0633	True	0	0.65244	0.34756	0.0
MonitoringTutorialDataset_3814	True	1	0.03546	0.96454	0.0
MonitoringTutorialDataset_0740	True	1	0.42019	0.57981	0.0
MonitoringTutorialDataset_3751	False	1	0.48144	0.51856	0.0
MonitoringTutorialDataset_0830	False	0	0.97235	0.02765	0.0
MonitoringTutorialDataset_0119	True	1	0.01458	0.98542	0.0
MonitoringTutorialDataset_3657	True	1	0.06673	0.93327	0.0
MonitoringTutorialDataset_0635	True	1	0.0037	0.9963	0.0
MonitoringTutorialDataset_2703	True	1	0.19002	0.80998	0.0
MonitoringTutorialDataset_2870	True	1	0.00896	0.99104	0.0
MonitoringTutorialDataset_0046	False	1	0.01641	0.98359	0.0
MonitoringTutorialDataset_0991	True	1	0.00155	0.99845	0.0
MonitoringTutorialDataset_0876	False	0	0.98291	0.01709	0.0
MonitoringTutorialDataset_0004	False	0	0.64185	0.35815	0.0
MonitoringTutorialDataset_1595	False	1	0.36325	0.63675	0.0
MonitoringTutorialDataset_3040	True	1	0.27416	0.72584	0.0
MonitoringTutorialDataset_2491	True	1	0.03262	0.96738	0.0
MonitoringTutorialDataset_1077	False	0	0.95343	0.04657	0.0
MonitoringTutorialDataset_0837	True	1	0.01489	0.98511	0.0
MonitoringTutorialDataset_2352	False	0	0.72288	0.27712	0.0
MonitoringTutorialDataset_3413	False	1	0.15024	0.84976	0.0
MonitoringTutorialDataset_2197	False	0	0.97089	0.02911	0.0
MonitoringTutorialDataset_0574	False	1	0.05459	0.94541	0.0
MonitoringTutorialDataset_1982	True	1	0.00846	0.99154	0.0
MonitoringTutorialDataset_3425	True	1	0.04595	0.95405	0.0
MonitoringTutorialDataset_1115	False	0	0.77682	0.22318	0.0
MonitoringTutorialDataset_1166	True	1	0.00317	0.99683	0.0
MonitoringTutorialDataset_2518	False	0	0.99239	0.00761	0.0
MonitoringTutorialDataset_1906	True	1	3e-05	0.99997	0.0
MonitoringTutorialDataset_2701	True	1	0.01193	0.98807	0.0
MonitoringTutorialDataset_0399	True	1	0.30241	0.69759	0.0
MonitoringTutorialDataset_0019	False	1	0.38331	0.61669	0.0
MonitoringTutorialDataset_0684	False	0	0.99023	0.00977	0.0
MonitoringTutorialDataset_2875	True	1	0.00381	0.99619	0.0
MonitoringTutorialDataset_0537	False	0	0.71546	0.28454	0.0
MonitoringTutorialDataset_3110	True	1	0.0031	0.9969	0.0
MonitoringTutorialDataset_3175	False	1	0.45848	0.54152	0.0
MonitoringTutorialDataset_1409	True	1	0.18886	0.81114	0.0
MonitoringTutorialDataset_2537	True	1	0.00186	0.99814	0.0
MonitoringTutorialDataset_0154	False	0	0.75536	0.24464	0.0
MonitoringTutorialDataset_0625	True	1	0.01848	0.98152	0.0
MonitoringTutorialDataset_1346	False	1	0.01736	0.98264	0.0
MonitoringTutorialDataset_3987	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_1758	True	1	0.22364	0.77636	0.0
MonitoringTutorialDataset_0127	True	1	0.08358	0.91642	0.0
MonitoringTutorialDataset_2006	True	0	0.98804	0.01196	0.0
MonitoringTutorialDataset_4046	True	1	7e-05	0.99993	0.0
MonitoringTutorialDataset_0190	True	0	0.98069	0.01931	0.0
MonitoringTutorialDataset_1139	True	1	0.07186	0.92814	0.0
MonitoringTutorialDataset_0992	False	0	0.62107	0.37893	0.0
MonitoringTutorialDataset_0301	True	0	0.81357	0.18643	0.0
MonitoringTutorialDataset_2544	True	1	0.01144	0.98856	0.0
MonitoringTutorialDataset_3965	True	0	0.94894	0.05106	0.0
MonitoringTutorialDataset_1060	True	1	0.03982	0.96018	0.0
MonitoringTutorialDataset_2565	False	0	0.96618	0.03382	0.0
MonitoringTutorialDataset_2524	True	1	0.00035	0.99965	0.0
MonitoringTutorialDataset_2205	False	0	0.62644	0.37356	0.0
MonitoringTutorialDataset_1243	True	1	8e-05	0.99992	0.0
MonitoringTutorialDataset_3583	False	1	0.38357	0.61643	0.0
MonitoringTutorialDataset_4053	False	1	0.04381	0.95619	0.0
MonitoringTutorialDataset_3673	False	0	0.99867	0.00133	0.0
MonitoringTutorialDataset_1504	True	1	0.0016	0.9984	0.0
MonitoringTutorialDataset_2926	False	1	0.01387	0.98613	0.0
MonitoringTutorialDataset_0225	False	1	0.00338	0.99662	0.0
MonitoringTutorialDataset_3354	True	1	0.04979	0.95021	0.0
MonitoringTutorialDataset_2485	True	1	0.15821	0.84179	0.0
MonitoringTutorialDataset_2797	True	1	0.04494	0.95506	0.0
MonitoringTutorialDataset_3446	True	0	0.8648	0.1352	0.0
MonitoringTutorialDataset_2735	True	1	0.00485	0.99515	0.0
MonitoringTutorialDataset_3918	True	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_3776	True	1	0.27993	0.72007	0.0
MonitoringTutorialDataset_1218	False	1	0.00075	0.99925	0.0
MonitoringTutorialDataset_1158	True	1	0.00042	0.99958	0.0
MonitoringTutorialDataset_1527	False	0	0.99754	0.00246	0.0
MonitoringTutorialDataset_3972	True	0	0.86896	0.13104	0.0
MonitoringTutorialDataset_1300	False	0	0.72447	0.27553	0.0
MonitoringTutorialDataset_3896	False	0	0.98798	0.01202	0.0
MonitoringTutorialDataset_2848	True	1	0.21118	0.78882	0.0
MonitoringTutorialDataset_1603	False	1	0.0837	0.9163	0.0
MonitoringTutorialDataset_0160	True	0	0.99288	0.00712	0.0
MonitoringTutorialDataset_1704	True	1	0.12977	0.87023	0.0
MonitoringTutorialDataset_1919	True	0	0.76334	0.23666	0.0
MonitoringTutorialDataset_2961	True	1	0.12932	0.87068	0.0
MonitoringTutorialDataset_0098	True	1	0.00248	0.99752	0.0
MonitoringTutorialDataset_2557	True	0	0.82494	0.17506	0.0
MonitoringTutorialDataset_0253	True	0	0.98464	0.01536	0.0
MonitoringTutorialDataset_1443	False	1	0.18612	0.81388	0.0
MonitoringTutorialDataset_1648	True	0	0.99355	0.00645	0.0
MonitoringTutorialDataset_0586	False	1	0.02331	0.97669	0.0
MonitoringTutorialDataset_0627	True	1	0.01318	0.98682	0.0
MonitoringTutorialDataset_3191	True	1	0.00288	0.99712	0.0
MonitoringTutorialDataset_2101	False	0	0.85097	0.14903	0.0
MonitoringTutorialDataset_2199	True	1	0.30061	0.69939	0.0
MonitoringTutorialDataset_1154	False	1	0.00089	0.99911	0.0
MonitoringTutorialDataset_2863	False	1	0.00485	0.99515	0.0
MonitoringTutorialDataset_3170	False	0	0.8563	0.1437	0.0
MonitoringTutorialDataset_3062	False	1	0.00114	0.99886	0.0
MonitoringTutorialDataset_3108	False	0	0.97666	0.02334	0.0
MonitoringTutorialDataset_1327	True	0	0.79662	0.20338	0.0
MonitoringTutorialDataset_0880	False	1	0.13445	0.86555	0.0
MonitoringTutorialDataset_3643	False	0	0.62871	0.37129	0.0
MonitoringTutorialDataset_1787	False	0	0.98577	0.01423	0.0
MonitoringTutorialDataset_0262	True	1	0.38185	0.61815	0.0
MonitoringTutorialDataset_1634	True	1	8e-05	0.99992	0.0
MonitoringTutorialDataset_3369	True	1	0.00446	0.99554	0.0
MonitoringTutorialDataset_2198	False	0	0.99307	0.00693	0.0
MonitoringTutorialDataset_2520	True	1	0.01362	0.98638	0.0
MonitoringTutorialDataset_1802	True	1	0.21839	0.78161	0.0
MonitoringTutorialDataset_0640	False	1	0.22842	0.77158	0.0
MonitoringTutorialDataset_4064	False	1	0.40137	0.59863	0.0
MonitoringTutorialDataset_2385	False	1	0.05403	0.94597	0.0
MonitoringTutorialDataset_2598	True	0	0.68014	0.31986	0.0
MonitoringTutorialDataset_3849	True	0	0.82713	0.17287	0.0
MonitoringTutorialDataset_0488	True	1	0.25592	0.74408	0.0
MonitoringTutorialDataset_1843	False	1	0.03098	0.96902	0.0
MonitoringTutorialDataset_1534	True	1	0.1608	0.8392	0.0
MonitoringTutorialDataset_3994	False	0	0.66166	0.33834	0.0
MonitoringTutorialDataset_0659	False	0	0.58965	0.41035	0.0
MonitoringTutorialDataset_1794	True	0	0.79359	0.20641	0.0
MonitoringTutorialDataset_2511	True	0	0.51065	0.48935	0.0
MonitoringTutorialDataset_3397	False	1	0.00056	0.99944	0.0
MonitoringTutorialDataset_3272	False	0	0.80894	0.19106	0.0
MonitoringTutorialDataset_2191	False	1	8e-05	0.99992	0.0
MonitoringTutorialDataset_2327	True	1	0.11413	0.88587	0.0
MonitoringTutorialDataset_0293	True	1	0.10148	0.89852	0.0
MonitoringTutorialDataset_3255	True	0	0.59168	0.40832	0.0
MonitoringTutorialDataset_0202	False	1	0.27115	0.72885	0.0
MonitoringTutorialDataset_0835	False	0	0.91232	0.08768	0.0
MonitoringTutorialDataset_1733	False	1	0.20232	0.79768	0.0
MonitoringTutorialDataset_1695	True	1	0.00487	0.99513	0.0
MonitoringTutorialDataset_1707	True	1	0.27094	0.72906	0.0
MonitoringTutorialDataset_3958	True	0	0.6429	0.3571	0.0
MonitoringTutorialDataset_1153	False	0	0.99995	5e-05	0.0
MonitoringTutorialDataset_1661	True	1	0.02558	0.97442	0.0
MonitoringTutorialDataset_3474	True	1	0.00134	0.99866	0.0
MonitoringTutorialDataset_2432	True	0	0.72308	0.27692	0.0
MonitoringTutorialDataset_0854	True	1	0.28463	0.71537	0.0
MonitoringTutorialDataset_2160	True	1	0.15661	0.84339	0.0
MonitoringTutorialDataset_0698	False	0	0.61958	0.38042	0.0
MonitoringTutorialDataset_3995	False	0	0.99013	0.00987	0.0
MonitoringTutorialDataset_3696	False	1	0.10106	0.89894	0.0
MonitoringTutorialDataset_1636	False	1	0.01763	0.98237	0.0
MonitoringTutorialDataset_3458	False	0	0.91238	0.08762	0.0
MonitoringTutorialDataset_2489	False	0	0.67873	0.32127	0.0
MonitoringTutorialDataset_3939	False	0	0.96501	0.03499	0.0
MonitoringTutorialDataset_3743	True	1	0.0086	0.9914	0.0
MonitoringTutorialDataset_3445	True	1	0.02169	0.97831	0.0
MonitoringTutorialDataset_3842	False	0	0.97546	0.02454	0.0
MonitoringTutorialDataset_0317	True	1	0.25824	0.74176	0.0
MonitoringTutorialDataset_0648	True	1	0.01622	0.98378	0.0
MonitoringTutorialDataset_1434	True	1	0.11034	0.88966	0.0
MonitoringTutorialDataset_0709	False	0	0.66226	0.33774	0.0
MonitoringTutorialDataset_0972	False	1	0.3009	0.6991	0.0
MonitoringTutorialDataset_2675	True	0	0.96206	0.03794	0.0
MonitoringTutorialDataset_2680	True	1	0.29247	0.70753	0.0
MonitoringTutorialDataset_1408	True	1	0.0231	0.9769	0.0
MonitoringTutorialDataset_3302	False	0	0.97885	0.02115	0.0
MonitoringTutorialDataset_1663	True	1	6e-05	0.99994	0.0
MonitoringTutorialDataset_3627	False	0	0.9345	0.0655	0.0
MonitoringTutorialDataset_1051	True	1	0.28523	0.71477	0.0
MonitoringTutorialDataset_2693	True	1	0.00184	0.99816	0.0
MonitoringTutorialDataset_3060	True	1	0.00011	0.99989	0.0
MonitoringTutorialDataset_2729	False	1	0.00022	0.99978	0.0
MonitoringTutorialDataset_1819	False	1	0.00808	0.99192	0.0
MonitoringTutorialDataset_1678	True	0	0.63921	0.36079	0.0
MonitoringTutorialDataset_2796	True	1	0.03886	0.96114	0.0
MonitoringTutorialDataset_3478	True	1	0.01319	0.98681	0.0
MonitoringTutorialDataset_2532	True	1	0.08102	0.91898	0.0
MonitoringTutorialDataset_1757	False	0	0.98668	0.01332	0.0
MonitoringTutorialDataset_0095	True	1	0.11673	0.88327	0.0
MonitoringTutorialDataset_1020	True	0	0.59503	0.40497	0.0
MonitoringTutorialDataset_3312	False	0	0.85115	0.14885	0.0
MonitoringTutorialDataset_3646	False	0	0.85914	0.14086	0.0
MonitoringTutorialDataset_1484	True	1	0.00163	0.99837	0.0
MonitoringTutorialDataset_1881	True	1	0.02481	0.97519	0.0
MonitoringTutorialDataset_1038	False	1	0.33302	0.66698	0.0
MonitoringTutorialDataset_2842	False	1	0.01169	0.98831	0.0
MonitoringTutorialDataset_0870	False	0	0.89728	0.10272	0.0
MonitoringTutorialDataset_0397	False	0	0.96512	0.03488	0.0
MonitoringTutorialDataset_3916	True	1	0.0044	0.9956	0.0
MonitoringTutorialDataset_3289	False	0	0.99386	0.00614	0.0
MonitoringTutorialDataset_1028	False	1	0.00271	0.99729	0.0
MonitoringTutorialDataset_3840	True	1	0.06555	0.93445	0.0
MonitoringTutorialDataset_1485	False	1	0.42546	0.57454	0.0
MonitoringTutorialDataset_2773	True	0	0.84851	0.15149	0.0
MonitoringTutorialDataset_2731	False	0	0.98802	0.01198	0.0
MonitoringTutorialDataset_2146	True	1	0.00423	0.99577	0.0
MonitoringTutorialDataset_0502	True	0	0.55648	0.44352	0.0
MonitoringTutorialDataset_0200	True	0	0.96548	0.03452	0.0
MonitoringTutorialDataset_2182	True	1	0.13944	0.86056	0.0
MonitoringTutorialDataset_3099	True	0	0.85848	0.14152	0.0
MonitoringTutorialDataset_3065	False	0	0.61876	0.38124	0.0
MonitoringTutorialDataset_3561	True	1	0.00157	0.99843	0.0
MonitoringTutorialDataset_1796	True	1	0.00171	0.99829	0.0
MonitoringTutorialDataset_2336	True	0	0.6221	0.3779	0.0
MonitoringTutorialDataset_1698	False	0	0.99909	0.00091	0.0
MonitoringTutorialDataset_1522	False	1	0.05664	0.94336	0.0
MonitoringTutorialDataset_1162	True	1	5e-05	0.99995	0.0
MonitoringTutorialDataset_2695	True	1	0.31161	0.68839	0.0
MonitoringTutorialDataset_1367	True	1	0.43678	0.56322	0.0
MonitoringTutorialDataset_3928	True	1	0.0099	0.9901	0.0
MonitoringTutorialDataset_0064	True	1	0.07479	0.92521	0.0
MonitoringTutorialDataset_3884	False	1	0.02854	0.97146	0.0
MonitoringTutorialDataset_1180	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_3112	True	1	0.00937	0.99063	0.0
MonitoringTutorialDataset_0492	False	0	0.56137	0.43863	0.0
MonitoringTutorialDataset_2235	True	1	7e-05	0.99993	0.0
MonitoringTutorialDataset_2264	True	1	0.00016	0.99984	0.0
MonitoringTutorialDataset_0791	True	1	0.15045	0.84955	0.0
MonitoringTutorialDataset_0878	False	1	0.44729	0.55271	0.0
MonitoringTutorialDataset_2767	True	1	0.09608	0.90392	0.0
MonitoringTutorialDataset_3796	True	1	0.00202	0.99798	0.0
MonitoringTutorialDataset_3773	False	1	8e-05	0.99992	0.0
MonitoringTutorialDataset_1016	True	1	0.44979	0.55021	0.0
MonitoringTutorialDataset_1275	True	0	0.83636	0.16364	0.0
MonitoringTutorialDataset_3798	True	0	0.79764	0.20236	0.0
MonitoringTutorialDataset_3342	False	1	0.06598	0.93402	0.0
MonitoringTutorialDataset_0815	True	1	0.001	0.999	0.0
MonitoringTutorialDataset_0201	False	0	0.72933	0.27067	0.0
MonitoringTutorialDataset_0702	False	0	0.9883	0.0117	0.0
MonitoringTutorialDataset_1129	True	1	0.02155	0.97845	0.0
MonitoringTutorialDataset_3461	True	1	0.39957	0.60043	0.0
MonitoringTutorialDataset_1585	True	1	0.16445	0.83555	0.0
MonitoringTutorialDataset_1955	True	0	0.72209	0.27791	0.0
MonitoringTutorialDataset_3152	False	0	0.97286	0.02714	0.0
MonitoringTutorialDataset_2253	True	1	0.00771	0.99229	0.0
MonitoringTutorialDataset_0775	True	0	0.67954	0.32046	0.0
MonitoringTutorialDataset_2556	True	1	0.06048	0.93952	0.0
MonitoringTutorialDataset_2139	False	1	0.24134	0.75866	0.0
MonitoringTutorialDataset_2612	True	1	0.07826	0.92174	0.0
MonitoringTutorialDataset_2824	True	1	0.07499	0.92501	0.0
MonitoringTutorialDataset_2041	False	0	0.94438	0.05562	0.0
MonitoringTutorialDataset_2061	False	0	0.95126	0.04874	0.0
MonitoringTutorialDataset_2363	False	1	0.00681	0.99319	0.0
MonitoringTutorialDataset_2435	True	0	0.9897	0.0103	0.0
MonitoringTutorialDataset_2888	False	0	0.7909	0.2091	0.0
MonitoringTutorialDataset_2068	True	1	0.00011	0.99989	0.0
MonitoringTutorialDataset_0646	False	1	0.01483	0.98517	0.0
MonitoringTutorialDataset_3890	False	1	0.01144	0.98856	0.0
MonitoringTutorialDataset_3556	False	1	0.31071	0.68929	0.0
MonitoringTutorialDataset_3202	True	1	0.05108	0.94892	0.0
MonitoringTutorialDataset_1528	False	0	0.97101	0.02899	0.0
MonitoringTutorialDataset_2879	True	1	0.00824	0.99176	0.0
MonitoringTutorialDataset_4032	False	0	0.89313	0.10687	0.0
MonitoringTutorialDataset_2747	True	1	0.0084	0.9916	0.0
MonitoringTutorialDataset_2047	True	1	0.02095	0.97905	0.0
MonitoringTutorialDataset_3632	False	1	0.1576	0.8424	0.0
MonitoringTutorialDataset_0021	False	1	0.02119	0.97881	0.0
MonitoringTutorialDataset_3385	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_2324	True	1	0.29771	0.70229	0.0
MonitoringTutorialDataset_1215	True	1	0.0949	0.9051	0.0
MonitoringTutorialDataset_0769	False	0	0.94222	0.05778	0.0
MonitoringTutorialDataset_3735	False	0	0.98576	0.01424	0.0
MonitoringTutorialDataset_2919	True	0	0.87913	0.12087	0.0
MonitoringTutorialDataset_2135	False	1	0.34521	0.65479	0.0
MonitoringTutorialDataset_0330	False	1	0.00279	0.99721	0.0
MonitoringTutorialDataset_0466	True	1	0.01036	0.98964	0.0
MonitoringTutorialDataset_1638	False	1	0.09444	0.90556	0.0
MonitoringTutorialDataset_3092	False	1	0.0021	0.9979	0.0
MonitoringTutorialDataset_0860	True	0	0.81871	0.18129	0.0
MonitoringTutorialDataset_3507	False	0	0.99782	0.00218	0.0
MonitoringTutorialDataset_2889	True	1	0.09341	0.90659	1.0
MonitoringTutorialDataset_1467	True	1	0.03207	0.96793	1.0
MonitoringTutorialDataset_1833	True	0	0.59438	0.40562	1.0
MonitoringTutorialDataset_1602	True	1	0.00039	0.99961	1.0
MonitoringTutorialDataset_2943	True	1	0.00033	0.99967	1.0
MonitoringTutorialDataset_0553	False	0	0.99799	0.00201	1.0
MonitoringTutorialDataset_3889	False	0	0.9905	0.0095	1.0
MonitoringTutorialDataset_0360	True	1	0.00029	0.99971	1.0
MonitoringTutorialDataset_3990	True	1	0.09386	0.90614	1.0
MonitoringTutorialDataset_0377	False	0	0.99814	0.00186	1.0
MonitoringTutorialDataset_0015	False	0	0.95235	0.04765	1.0
MonitoringTutorialDataset_0401	True	0	0.68971	0.31029	1.0
MonitoringTutorialDataset_0757	False	0	0.97355	0.02645	1.0
MonitoringTutorialDataset_3649	True	1	0.19944	0.80056	1.0
MonitoringTutorialDataset_2026	True	1	0.26109	0.73891	1.0
MonitoringTutorialDataset_3635	False	0	0.99617	0.00383	1.0
MonitoringTutorialDataset_0068	True	1	0.009	0.991	1.0
MonitoringTutorialDataset_3724	False	0	0.9966	0.0034	1.0
MonitoringTutorialDataset_3755	False	0	0.996	0.004	1.0
MonitoringTutorialDataset_2491	True	1	0.01672	0.98328	1.0
MonitoringTutorialDataset_3413	False	0	0.96472	0.03528	1.0
MonitoringTutorialDataset_3108	False	0	0.99585	0.00415	1.0
MonitoringTutorialDataset_1327	True	0	0.5744	0.4256	1.0
MonitoringTutorialDataset_1843	False	0	0.97649	0.02351	1.0
MonitoringTutorialDataset_1733	False	0	0.99183	0.00817	1.0
MonitoringTutorialDataset_3939	False	0	0.99826	0.00174	1.0
MonitoringTutorialDataset_2435	True	0	0.97524	0.02476	1.0
MonitoringTutorialDataset_2135	False	0	0.98717	0.01283	1.0
